,Unnamed: 0,Unnamed: 0.1,word,frequency,start_date,end_date,rank
2280,2280,2280,Covid Great,1,2020-07-21,2020-07-29,44
2281,2281,2281,httpstcoxGlFsClYoL,1,2020-07-21,2020-07-29,45
2282,2282,2282,Covid httpstcodlgdezzM01,1,2020-07-21,2020-07-29,46
2283,2283,2283,Dr Ashley Bloomfield,1,2020-07-21,2020-07-29,47
2284,2284,2284,Baka,1,2020-07-21,2020-07-29,48
2285,2285,2285,httpstcojqmirTxVtP Google,1,2020-07-21,2020-07-29,49
2286,2286,2286,   ,1,2020-07-21,2020-07-29,50
2287,2287,2287,Pendekatan,1,2020-07-21,2020-07-29,51
2288,2288,2288,Nueva Zelanda,1,2020-07-21,2020-07-29,52
2289,2289,2289,Justin Trudeau SahleWork,1,2020-07-21,2020-07-29,53
2290,2290,2290,Covid And,1,2020-07-21,2020-07-29,54
2291,2291,2291,Nayib Bukele,1,2020-07-21,2020-07-29,55
2292,2292,2292, ,165,2020-08-01,2020-08-09,1
2293,2293,2293,John Key,16,2020-08-01,2020-08-09,2
2294,2294,2294,Nueva Zelanda,5,2020-08-01,2020-08-09,3
2295,2295,2295,Judith Collins,5,2020-08-01,2020-08-09,4
2296,2296,2296,Covid 19,4,2020-08-01,2020-08-09,5
2297,2297,2297, s,4,2020-08-01,2020-08-09,6
2298,2298,2298,  Buoyed,3,2020-08-01,2020-08-09,7
2299,2299,2299,Morrison,2,2020-08-01,2020-08-09,8
2300,2300,2300,Angela Merkel,2,2020-08-01,2020-08-09,9
2301,2301,2301,Tony Blair,2,2020-08-01,2020-08-09,10
2302,2302,2302,  Kiwis,2,2020-08-01,2020-08-09,11
2303,2303,2303,Seymour,2,2020-08-01,2020-08-09,12
2304,2304,2304,Covid,2,2020-08-01,2020-08-09,13
2305,2305,2305, On,1,2020-08-01,2020-08-09,14
2306,2306,2306,Trumps,1,2020-08-01,2020-08-09,15
2307,2307,2307,Green Sector,1,2020-08-01,2020-08-09,16
2308,2308,2308,Bid,1,2020-08-01,2020-08-09,17
2309,2309,2309,Victoria,1,2020-08-01,2020-08-09,18
2310,2310,2310,Hooton,1,2020-08-01,2020-08-09,19
2311,2311,2311,httpstco9lRN3uxbxn Geez Crasher,1,2020-08-01,2020-08-09,20
2312,2312,2312,Maybr,1,2020-08-01,2020-08-09,21
2313,2313,2313,K1W1 Sounds,1,2020-08-01,2020-08-09,22
2314,2314,2314,Tony Blair COVID19,1,2020-08-01,2020-08-09,23
2315,2315,2315,Covid Heres,1,2020-08-01,2020-08-09,24
2316,2316,2316,httpstco10Epr9OdHI,1,2020-08-01,2020-08-09,25
2317,2317,2317,Covid Success Launches ReElection Bid httpstcoI5Buojr0HB,1,2020-08-01,2020-08-09,26
2318,2318,2318,Scott Morrison,1,2020-08-01,2020-08-09,27
2319,2319,2319,Lol,1,2020-08-01,2020-08-09,28
2320,2320,2320,Covid Liga,1,2020-08-01,2020-08-09,29
2321,2321,2321,Ya,1,2020-08-01,2020-08-09,30
2322,2322,2322,Trump,1,2020-08-01,2020-08-09,31
2323,2323,2323,Beth,1,2020-08-01,2020-08-09,32
2324,2324,2324,Nova Zelndia,1,2020-08-01,2020-08-09,33
2325,2325,2325,Leo Varadkar,1,2020-08-01,2020-08-09,34
2326,2326,2326,httpstco2IzqEkpAjv,1,2020-08-01,2020-08-09,35
2327,2327,2327, Light,1,2020-08-01,2020-08-09,36
2328,2328,2328,Wonderful Sheila,1,2020-08-01,2020-08-09,37
2329,2329,2329,  Banned,1,2020-08-01,2020-08-09,38
2330,2330,2330,Covid Success Launches ReElection Bid httpstcoy4Uanf31IQ,1,2020-08-01,2020-08-09,39
2331,2331,2331,EducationWe,1,2020-08-01,2020-08-09,40
2332,2332,2332,Se,1,2020-08-01,2020-08-09,41
2333,2333,2333,PM Morrison,1,2020-08-01,2020-08-09,42
2334,2334,2334,Extrema,1,2020-08-01,2020-08-09,43
2335,2335,2335,Covid httpstcoQfRIrgOquH,1,2020-08-01,2020-08-09,44
2336,2336,2336,  PM,1,2020-08-01,2020-08-09,45
2337,2337,2337,Covid Success Launches ReElection,1,2020-08-01,2020-08-09,46
2338,2338,2338,httpstcoYxsSBzYNsC Successful,1,2020-08-01,2020-08-09,47
2339,2339,2339,  httpstcotwjS8NsR6o,1,2020-08-01,2020-08-09,48
2340,2340,2340,Gerry,1,2020-08-01,2020-08-09,49
2341,2341,2341,Nueva Zelandia al Covid19 Primera Ministra,1,2020-08-01,2020-08-09,50
2342,2342,2342,Queenstown,1,2020-08-01,2020-08-09,51
2343,2343,2343,  da,1,2020-08-01,2020-08-09,52
2344,2344,2344,Covid Same,1,2020-08-01,2020-08-09,53
2345,2345,2345,Todas,1,2020-08-01,2020-08-09,54
2346,2346,2346,Justin Trudeau,1,2020-08-01,2020-08-09,55
2347,2347,2347,de Nueva,1,2020-08-01,2020-08-09,56
2348,2348,2348,Covid Success Launches ReElection Bid,1,2020-08-01,2020-08-09,57
2349,2349,2349,Collins,1,2020-08-01,2020-08-09,58
2350,2350,2350,Lawyer,1,2020-08-01,2020-08-09,59
2351,2351,2351,Coronavirus,1,2020-08-01,2020-08-09,60
2352,2352,2352,httpstcoCTGXENFv6R,1,2020-08-01,2020-08-09,61
2353,2353,2353,httpstco9ei0IgOoU9,1,2020-08-01,2020-08-09,62
2354,2354,2354,Johnnycomelately,1,2020-08-01,2020-08-09,63
2355,2355,2355,Bernard Hickey,1,2020-08-01,2020-08-09,64
2356,2356,2356,Queue,1,2020-08-01,2020-08-09,65
2357,2357,2357,  la,1,2020-08-01,2020-08-09,66
2358,2358,2358,Angela Merkel Ger,1,2020-08-01,2020-08-09,67
2359,2359,2359,ZeroCOVID New Zealand PM,1,2020-08-01,2020-08-09,68
2360,2360,2360,Barry,1,2020-08-01,2020-08-09,69
2361,2361,2361,Johnson,1,2020-08-01,2020-08-09,70
2362,2362,2362, ,727,2020-08-11,2020-08-19,1
2363,2363,2363,Donald Trumps,61,2020-08-11,2020-08-19,2
2364,2364,2364,Trumps,48,2020-08-11,2020-08-19,3
2365,2365,2365,Donald Trump,33,2020-08-11,2020-08-19,4
2366,2366,2366,Trump,30,2020-08-11,2020-08-19,5
2367,2367,2367, s,21,2020-08-11,2020-08-19,6
2368,2368,2368,Nueva Zelanda,18,2020-08-11,2020-08-19,7
2369,2369,2369,Covid 19,18,2020-08-11,2020-08-19,8
2370,2370,2370,de Nueva,17,2020-08-11,2020-08-19,9
2371,2371,2371,Ashley Bloomfield,17,2020-08-11,2020-08-19,10
2372,2372,2372,de Trump,13,2020-08-11,2020-08-19,11
2373,2373,2373,Judith Collins,10,2020-08-11,2020-08-19,12
2374,2374,2374,Covid,7,2020-08-11,2020-08-19,13
2375,2375,2375,Yeni Zelanda,7,2020-08-11,2020-08-19,14
2376,2376,2376,Collins,5,2020-08-11,2020-08-19,15
2377,2377,2377,Pete Evans,5,2020-08-11,2020-08-19,16
2378,2378,2378,de Auckland,4,2020-08-11,2020-08-19,17
2379,2379,2379,Covidfree,4,2020-08-11,2020-08-19,18
2380,2380,2380, s Soft Leadership Strategy,3,2020-08-11,2020-08-19,19
2381,2381,2381,Covid19 CNN,3,2020-08-11,2020-08-19,20
2382,2382,2382,Alert Level,3,2020-08-11,2020-08-19,21
2383,2383,2383,PM  ,3,2020-08-11,2020-08-19,22
2384,2384,2384,WebQoof,3,2020-08-11,2020-08-19,23
2385,2385,2385,Matt Drake,3,2020-08-11,2020-08-19,24
2386,2386,2386,Charles,3,2020-08-11,2020-08-19,25
2387,2387,2387,de Nueva Zelanda,2,2020-08-11,2020-08-19,26
2388,2388,2388,Covid19 Source,2,2020-08-11,2020-08-19,27
2389,2389,2389,Auckland,2,2020-08-11,2020-08-19,28
2390,2390,2390,Dr Ashley Bloomfield,2,2020-08-11,2020-08-19,29
2391,2391,2391,Oktober,2,2020-08-11,2020-08-19,30
2392,2392,2392,Covid This,2,2020-08-11,2020-08-19,31
2393,2393,2393,PM ,2,2020-08-11,2020-08-19,32
2394,2394,2394,La Premire,2,2020-08-11,2020-08-19,33
2395,2395,2395,Judith,2,2020-08-11,2020-08-19,34
2396,2396,2396,Chris Hipkins,2,2020-08-11,2020-08-19,35
2397,2397,2397,Auckland Covid19,2,2020-08-11,2020-08-19,36
2398,2398,2398,Covid19 Trump,2,2020-08-11,2020-08-19,37
2399,2399,2399,Dibalas,2,2020-08-11,2020-08-19,38
2400,2400,2400,Oktoba,2,2020-08-11,2020-08-19,39
2401,2401,2401,Covid19 ATS httpstcoztxEUi9F0C,1,2020-08-11,2020-08-19,40
2402,2402,2402,Babakan ,1,2020-08-11,2020-08-19,41
2403,2403,2403,Michelle Obama,1,2020-08-11,2020-08-19,42
2404,2404,2404,James Shaw,1,2020-08-11,2020-08-19,43
2405,2405,2405,httpstcoDkcKbkivnc,1,2020-08-11,2020-08-19,44
2406,2406,2406,Proof,1,2020-08-11,2020-08-19,45
2407,2407,2407,Mundo La,1,2020-08-11,2020-08-19,46
2408,2408,2408,Covid19 httpstcoiTsaykhQhk Trump,1,2020-08-11,2020-08-19,47
2409,2409,2409,httpstcoad8jOsoZzG,1,2020-08-11,2020-08-19,48
2410,2410,2410,Zelandii  ,1,2020-08-11,2020-08-19,49
2411,2411,2411,Pres Trumps,1,2020-08-11,2020-08-19,50
2413,2413,2413,Tambin,1,2020-08-11,2020-08-19,51
2414,2414,2414,httpstcoNYR1QoCmW1 Trump,1,2020-08-11,2020-08-19,52
2415,2415,2415,Auckland la,1,2020-08-11,2020-08-19,53
2416,2416,2416,Dude,1,2020-08-11,2020-08-19,54
2417,2417,2417,Dan Andrews,1,2020-08-11,2020-08-19,55
2418,2418,2418,httpstcomXUSOZpWhY Si Vizcarra,1,2020-08-11,2020-08-19,56
2419,2419,2419,de la COVID,1,2020-08-11,2020-08-19,57
2420,2420,2420,  ,1,2020-08-11,2020-08-19,58
2421,2421,2421,Barry,1,2020-08-11,2020-08-19,59
2422,2422,2422,Credit Guo LeiXinhuaAlamy Live News,1,2020-08-11,2020-08-19,60
2423,2423,2423,cambio de fecha de,1,2020-08-11,2020-08-19,61
2424,2424,2424,Kiwis,1,2020-08-11,2020-08-19,62
2425,2425,2425,Covid19 httpstconV5lpyxWJ7,1,2020-08-11,2020-08-19,63
2426,2426,2426,  httpstcoebkmxtDPc9,1,2020-08-11,2020-08-19,64
2427,2427,2427,Via httpstco9VpewuaoGK,1,2020-08-11,2020-08-19,65
2428,2428,2428,httpstco3Lns7EVB6,1,2020-08-11,2020-08-19,66
2429,2429,2429,Covid19 La,1,2020-08-11,2020-08-19,67
2430,2430,2430,  httpstcoPOq2KQJlug,1,2020-08-11,2020-08-19,68
2431,2431,2431,Banks,1,2020-08-11,2020-08-19,69
2432,2432,2432,Covid NZ,1,2020-08-11,2020-08-19,70
2433,2433,2433,Negara Bu PM,1,2020-08-11,2020-08-19,71
2434,2434,2434, s PM,1,2020-08-11,2020-08-19,72
2435,2435,2435,Paul Little,1,2020-08-11,2020-08-19,73
2436,2436,2436,Covid19 Aug,1,2020-08-11,2020-08-19,74
2437,2437,2437,Ghislaine Maxwell,1,2020-08-11,2020-08-19,75
2438,2438,2438,httpstco4ql0FLMg3M  ,1,2020-08-11,2020-08-19,76
2439,2439,2439,  CooperativaEnCasa,1,2020-08-11,2020-08-19,77
2441,2441,2441,  httpstcoZ1lTj5YJaG,1,2020-08-11,2020-08-19,78
2442,2442,2442,httpstcooX5cWNCKR4 La,1,2020-08-11,2020-08-19,79
2443,2443,2443, Return2020,1,2020-08-11,2020-08-19,80
2444,2444,2444,NewZealand,1,2020-08-11,2020-08-19,81
2445,2445,2445,httpstcoXpCW8Icca6,1,2020-08-11,2020-08-19,82
2446,2446,2446,Ashley Bloomfield httpstcoipjvaDszNj,1,2020-08-11,2020-08-19,83
2447,2447,2447,Menurut Perdana,1,2020-08-11,2020-08-19,84
2448,2448,2448,  Prince Charles,1,2020-08-11,2020-08-19,85
2449,2449,2449,Nueva Zelandia,1,2020-08-11,2020-08-19,86
2450,2450,2450,  Como,1,2020-08-11,2020-08-19,87
2451,2451,2451,Johnson,1,2020-08-11,2020-08-19,88
2452,2452,2452,Covid de,1,2020-08-11,2020-08-19,89
2453,2453,2453, NewZealand Election2020,1,2020-08-11,2020-08-19,90
2454,2454,2454,s Covid,1,2020-08-11,2020-08-19,91
2455,2455,2455,Donald,1,2020-08-11,2020-08-19,92
2456,2456,2456,Kim HillJudith Collins,1,2020-08-11,2020-08-19,93
2457,2457,2457,Preach Trump,1,2020-08-11,2020-08-19,94
2458,2458,2458,Mask,1,2020-08-11,2020-08-19,95
2459,2459,2459,Michelle,1,2020-08-11,2020-08-19,96
2460,2460,2460,Capricorn,1,2020-08-11,2020-08-19,97
2461,2461,2461,Tan,1,2020-08-11,2020-08-19,98
2462,2462,2462,Wish Boris,1,2020-08-11,2020-08-19,99
2464,2464,2464,NouvelleZlande Les,1,2020-08-11,2020-08-19,100
2465,2465,2465,Yeni Zelandada Covid19,1,2020-08-11,2020-08-19,101
2466,2466,2466,Uchaguzi Mkuu,1,2020-08-11,2020-08-19,102
2467,2467,2467,Handling,1,2020-08-11,2020-08-19,103
2468,2468,2468,Mai Chen,1,2020-08-11,2020-08-19,104
2469,2469,2469,Covid19 httpstcoAlWF7dUVPN,1,2020-08-11,2020-08-19,105
2470,2470,2470,Covid19 New Zeal,1,2020-08-11,2020-08-19,106
2471,2471,2471,Nueva Zelanda RT,1,2020-08-11,2020-08-19,107
2472,2472,2472,La,1,2020-08-11,2020-08-19,108
2473,2473,2473,Covid New Zealand,1,2020-08-11,2020-08-19,109
2474,2474,2474,Ill,1,2020-08-11,2020-08-19,110
2475,2475,2475,  Strikes,1,2020-08-11,2020-08-19,111
2476,2476,2476,Kate Raworth,1,2020-08-11,2020-08-19,112
2477,2477,2477,  RTEPravda,1,2020-08-11,2020-08-19,113
2478,2478,2478,de,1,2020-08-11,2020-08-19,114
2479,2479,2479,Update Covid19,1,2020-08-11,2020-08-19,115
2480,2480,2480,Mike Hosking,1,2020-08-11,2020-08-19,116
2481,2481,2481,Corona Ser,1,2020-08-11,2020-08-19,117
2482,2482,2482,httpstcogg04ky4TJO,1,2020-08-11,2020-08-19,118
2483,2483,2483,Beth Nobes,1,2020-08-11,2020-08-19,119
2484,2484,2484,httpstco6RKP3qG4TQ,1,2020-08-11,2020-08-19,120
2485,2485,2485,Kesal,1,2020-08-11,2020-08-19,121
2486,2486,2486, s Covid,1,2020-08-11,2020-08-19,122
2487,2487,2487,Primer Ministro,1,2020-08-11,2020-08-19,123
2488,2488,2488,Mais,1,2020-08-11,2020-08-19,124
2489,2489,2489,Nueva Zelanda httpstco17Zl1CWZKB Une,1,2020-08-11,2020-08-19,125
2490,2490,2490,Auckland httpstcogAoqCVU1Cr,1,2020-08-11,2020-08-19,126
2491,2491,2491,httpstco6hG1hDMMjD,1,2020-08-11,2020-08-19,127
2492,2492,2492,httpstcoJFny4LgpcS NZ,1,2020-08-11,2020-08-19,128
2493,2493,2493,httpstcoiV811ezYTl,1,2020-08-11,2020-08-19,129
2494,2494,2494,ADNCreamos,1,2020-08-11,2020-08-19,130
2495,2495,2495,Paul Kelly,1,2020-08-11,2020-08-19,131
2496,2496,2496,al 19 La,1,2020-08-11,2020-08-19,132
2497,2497,2497,Babakan  Bakent,1,2020-08-11,2020-08-19,133
2498,2498,2498,httpstcomh6kNJrzDV,1,2020-08-11,2020-08-19,134
2499,2499,2499,  gogo,1,2020-08-11,2020-08-19,135
2500,2500,2500,Meningkat PM Selandia Baru,1,2020-08-11,2020-08-19,136
2501,2501,2501,Ashley Blomfield,1,2020-08-11,2020-08-19,137
2502,2502,2502,Covid Recent,1,2020-08-11,2020-08-19,138
2503,2503,2503,  PM,1,2020-08-11,2020-08-19,139
2504,2504,2504,Plebiscito,1,2020-08-11,2020-08-19,140
2505,2505,2505,Tsai Ingwen,1,2020-08-11,2020-08-19,141
2506,2506,2506,  Lets,1,2020-08-11,2020-08-19,142
2507,2507,2507,Menteri,1,2020-08-11,2020-08-19,143
2508,2508,2508,Prof Rod Jackson,1,2020-08-11,2020-08-19,144
2509,2509,2509,httpstcocys2QthlUk,1,2020-08-11,2020-08-19,145
2510,2510,2510,httpstcog11rGB5pL5,1,2020-08-11,2020-08-19,146
2511,2511,2511,httpstcokNcDwYlI9f,1,2020-08-11,2020-08-19,147
2512,2512,2512,de Oceana,1,2020-08-11,2020-08-19,148
2513,2513,2513,httpstco4dy7SiIif1,1,2020-08-11,2020-08-19,149
2514,2514,2514, NPR,1,2020-08-11,2020-08-19,150
2515,2515,2515,httpstcoYrjliLffVL,1,2020-08-11,2020-08-19,151
2516,2516,2516,Nueva Zelanda Porque la,1,2020-08-11,2020-08-19,152
2517,2517,2517,Yeni Zelandada,1,2020-08-11,2020-08-19,153
2518,2518,2518,Covid19 Flares,1,2020-08-11,2020-08-19,154
2519,2519,2519,Covid surge,1,2020-08-11,2020-08-19,155
2520,2520,2520,httpstcogRTxU555v0 Citing Covid19 Outbreak,1,2020-08-11,2020-08-19,156
2521,2521,2521,Tronald Dumb,1,2020-08-11,2020-08-19,157
2522,2522,2522,JoeBiden KamalaHarris Coronavirus,1,2020-08-11,2020-08-19,158
2523,2523,2523,Covid19 httpstcoLQzLKl2Ay0 Polticos,1,2020-08-11,2020-08-19,159
2524,2524,2524,  Ashley Bloomfield,1,2020-08-11,2020-08-19,160
2525,2525,2525,Senin,1,2020-08-11,2020-08-19,161
2526,2526,2526,Covid Imagine,1,2020-08-11,2020-08-19,162
2527,2527,2527,Covid19 httpstcoWtoAsomIPf,1,2020-08-11,2020-08-19,163
2528,2528,2528,Covid19 httpstcojQ6l6BrnQ2,1,2020-08-11,2020-08-19,164
2529,2529,2529, Los,1,2020-08-11,2020-08-19,165
2530,2530,2530,Covid Fact,1,2020-08-11,2020-08-19,166
2531,2531,2531,Covid19 httpstcogDYOd8eElE WINK News,1,2020-08-11,2020-08-19,167
2532,2532,2532,Libby Hogan,1,2020-08-11,2020-08-19,168
2533,2533,2533,Cuomo,1,2020-08-11,2020-08-19,169
2534,2534,2534,Covid Outbreak,1,2020-08-11,2020-08-19,170
2535,2535,2535,Nueva Zelanda httpstcovfQ3GVC0dD MUNDO,1,2020-08-11,2020-08-19,171
2536,2536,2536,Busting,1,2020-08-11,2020-08-19,172
2537,2537,2537,Covid Trying,1,2020-08-11,2020-08-19,173
2538,2538,2538,Internacional Por,1,2020-08-11,2020-08-19,174
2539,2539,2539,Duncan Garner,1,2020-08-11,2020-08-19,175
2540,2540,2540,httpstcob9Oe6KlfMd,1,2020-08-11,2020-08-19,176
2541,2541,2541,Klaim Trump,1,2020-08-11,2020-08-19,177
2542,2542,2542,Tsai IngWen,1,2020-08-11,2020-08-19,178
2543,2543,2543,del DiarioDeChiapas,1,2020-08-11,2020-08-19,179
2544,2544,2544,de la NouvelleZlande  ,1,2020-08-11,2020-08-19,180
2545,2545,2545,Selandia Baru,1,2020-08-11,2020-08-19,181
2546,2546,2546,Covid 1  ,1,2020-08-11,2020-08-19,182
2547,2547,2547,de Donald Trump,1,2020-08-11,2020-08-19,183
2548,2548,2548,Angela Merkel,1,2020-08-11,2020-08-19,184
2549,2549,2549,Kedua Negara,1,2020-08-11,2020-08-19,185
2550,2550,2550,Sarah Templeton,1,2020-08-11,2020-08-19,186
2551,2551,2551,Covid Pandemic,1,2020-08-11,2020-08-19,187
2552,2552,2552,Covid19 New Zeal httpstcohlPcuvV0Yg,1,2020-08-11,2020-08-19,188
2553,2553,2553,Visibiliz,1,2020-08-11,2020-08-19,189
2554,2554,2554,httpstcoxQc5GmSomh Em,1,2020-08-11,2020-08-19,190
2555,2555,2555,httpstcoXb83hwCt3l httpstcoTCMOuSkpdf Watch,1,2020-08-11,2020-08-19,191
2556,2556,2556,Waziri Mkuu,1,2020-08-11,2020-08-19,192
2557,2557,2557,Covid Success Launches ReElection Bid,1,2020-08-11,2020-08-19,193
2558,2558,2558,asx200,1,2020-08-11,2020-08-19,194
2559,2559,2559,Torcem,1,2020-08-11,2020-08-19,195
2560,2560,2560,ElUniversal,1,2020-08-11,2020-08-19,196
2561,2561,2561,httpstcox3e3KG3eUf,1,2020-08-11,2020-08-19,197
2562,2562,2562,Kha,1,2020-08-11,2020-08-19,198
2563,2563,2563,Tova,1,2020-08-11,2020-08-19,199
2564,2564,2564,  NouvelleZlande,1,2020-08-11,2020-08-19,200
2565,2565,2565,httpstco6tT12bUhJs Damien OReilly,1,2020-08-11,2020-08-19,201
2566,2566,2566, ,330,2020-08-21,2020-08-29,1
2567,2567,2567,Donald Trumps,27,2020-08-21,2020-08-29,2
2568,2568,2568,Mike Hosking,23,2020-08-21,2020-08-29,3
2569,2569,2569,Donald Trump,23,2020-08-21,2020-08-29,4
2570,2570,2570,Covid 19,23,2020-08-21,2020-08-29,5
2571,2571,2571,Auckland,15,2020-08-21,2020-08-29,6
2572,2572,2572, s,13,2020-08-21,2020-08-29,7
2573,2573,2573,Trump,12,2020-08-21,2020-08-29,8
2574,2574,2574,Willie Jackson,9,2020-08-21,2020-08-29,9
2575,2575,2575,Angela Merkel,8,2020-08-21,2020-08-29,10
2576,2576,2576,Ashley Bloomfield,7,2020-08-21,2020-08-29,11
2577,2577,2577,Trumps,7,2020-08-21,2020-08-29,12
2578,2578,2578,Covid,6,2020-08-21,2020-08-29,13
2579,2579,2579,Judith Collins,5,2020-08-21,2020-08-29,14
2580,2580,2580,Megan Woods,4,2020-08-21,2020-08-29,15
2581,2581,2581,Via Guardian,4,2020-08-21,2020-08-29,16
2582,2582,2582,Matthew Hooton,3,2020-08-21,2020-08-29,17
2583,2583,2583,Aucklands,2,2020-08-21,2020-08-29,18
2584,2584,2584,Covid Covid,2,2020-08-21,2020-08-29,19
2585,2585,2585,Mike,2,2020-08-21,2020-08-29,20
2586,2586,2586,Nueva Zelanda,2,2020-08-21,2020-08-29,21
2587,2587,2587,Polis,2,2020-08-21,2020-08-29,22
2588,2588,2588,Covidfree,2,2020-08-21,2020-08-29,23
2589,2589,2589,Yeni Zelanda,2,2020-08-21,2020-08-29,24
2590,2590,2590,  New Zealanders,2,2020-08-21,2020-08-29,25
2591,2591,2591,de Nueva,2,2020-08-21,2020-08-29,26
2592,2592,2592,Dr Ashley Bloomfield,1,2020-08-21,2020-08-29,27
2593,2593,2593,Cmon,1,2020-08-21,2020-08-29,28
2594,2594,2594,Judith He,1,2020-08-21,2020-08-29,29
2595,2595,2595,httpstcobQmJdQaHlF,1,2020-08-21,2020-08-29,30
2596,2596,2596,httpstcohfzIRAGQDh,1,2020-08-21,2020-08-29,31
2597,2597,2597,NAME,1,2020-08-21,2020-08-29,32
2598,2598,2598, Leader,1,2020-08-21,2020-08-29,33
2599,2599,2599,ATENCIN La,1,2020-08-21,2020-08-29,34
2600,2600,2600,Xmas,1,2020-08-21,2020-08-29,35
2601,2601,2601,httpstcoc4DXUgdnrA,1,2020-08-21,2020-08-29,36
2602,2602,2602,httpstco8BDN0rhlOc,1,2020-08-21,2020-08-29,37
2603,2603,2603,httpstcowU3LStsMkl,1,2020-08-21,2020-08-29,38
2604,2604,2604,Mike Equally,1,2020-08-21,2020-08-29,39
2605,2605,2605,Johnson,1,2020-08-21,2020-08-29,40
2606,2606,2606,Meet Mittens,1,2020-08-21,2020-08-29,41
2607,2607,2607,Mike Hoskings,1,2020-08-21,2020-08-29,42
2608,2608,2608,PM  ,1,2020-08-21,2020-08-29,43
2609,2609,2609,Covid Atrocious httpstcobass2wTyjL Eradication,1,2020-08-21,2020-08-29,44
2610,2610,2610,Kiwi,1,2020-08-21,2020-08-29,45
2611,2611,2611,de Trump Nouvelles,1,2020-08-21,2020-08-29,46
2612,2612,2612,Zoom,1,2020-08-21,2020-08-29,47
2613,2613,2613,Mike Hoskins,1,2020-08-21,2020-08-29,48
2614,2614,2614,   ,1,2020-08-21,2020-08-29,49
2615,2615,2615,Govt,1,2020-08-21,2020-08-29,50
2616,2616,2616,Covid DOWN,1,2020-08-21,2020-08-29,51
2617,2617,2617,httpstcozst6EsSAnY,1,2020-08-21,2020-08-29,52
2618,2618,2618,Pete Evans,1,2020-08-21,2020-08-29,53
2619,2619,2619,Medtem,1,2020-08-21,2020-08-29,54
2620,2620,2620,Deena Hinshaw,1,2020-08-21,2020-08-29,55
2621,2621,2621,Hooton,1,2020-08-21,2020-08-29,56
2622,2622,2622,httpstcob01J5EAAfi Watch,1,2020-08-21,2020-08-29,57
2623,2623,2623,Aucklandu,1,2020-08-21,2020-08-29,58
2624,2624,2624,Covid outbreak,1,2020-08-21,2020-08-29,59
2625,2625,2625,Auckland ,1,2020-08-21,2020-08-29,60
2626,2626,2626,Boris Johnson,1,2020-08-21,2020-08-29,61
2627,2627,2627,httpstcoSQQhHBzIaa,1,2020-08-21,2020-08-29,62
2628,2628,2628,Covid Now,1,2020-08-21,2020-08-29,63
2629,2629,2629,Chelsea,1,2020-08-21,2020-08-29,64
2630,2630,2630,httpstcoUcyYkhWz96 Covid19,1,2020-08-21,2020-08-29,65
2631,2631,2631,httpstcowjtchMkYkX Covid 19,1,2020-08-21,2020-08-29,66
2632,2632,2632,Hongkonga,1,2020-08-21,2020-08-29,67
2633,2633,2633,Liar,1,2020-08-21,2020-08-29,68
2634,2634,2634,Rt Hon,1,2020-08-21,2020-08-29,69
2635,2635,2635,Act,1,2020-08-21,2020-08-29,70
2636,2636,2636,Collins,1,2020-08-21,2020-08-29,71
2637,2637,2637,Cuddler,1,2020-08-21,2020-08-29,72
2638,2638,2638,httpstcodMqG9HPpd2 Covid,1,2020-08-21,2020-08-29,73
2639,2639,2639,Joe Bidens,1,2020-08-21,2020-08-29,74
2640,2640,2640,  PM,1,2020-08-21,2020-08-29,75
2641,2641,2641,  Covid19 httpstcoqvM8YUmL51,1,2020-08-21,2020-08-29,76
2642,2642,2642,Rory Stewart,1,2020-08-21,2020-08-29,77
2643,2643,2643,Paul Holmes,1,2020-08-21,2020-08-29,78
2644,2644,2644,Gotcha,1,2020-08-21,2020-08-29,79
2645,2645,2645, s Covid,1,2020-08-21,2020-08-29,80
2646,2646,2646,VENCENDO,1,2020-08-21,2020-08-29,81
2647,2647,2647,  la,1,2020-08-21,2020-08-29,82
2648,2648,2648,httpstcosDePAwQ16Q Watch  ,1,2020-08-21,2020-08-29,83
2649,2649,2649,Claire Trevett,1,2020-08-21,2020-08-29,84
2650,2650,2650,httpstco0RIddHDauA,1,2020-08-21,2020-08-29,85
2651,2651,2651,httpstcoGcv4M8cc6y,1,2020-08-21,2020-08-29,86
2652,2652,2652,Lift,1,2020-08-21,2020-08-29,87
2653,2653,2653,Rt Hon  ,1,2020-08-21,2020-08-29,88
2654,2654,2654,22,1,2020-08-21,2020-08-29,89
2655,2655,2655, s COVID,1,2020-08-21,2020-08-29,90
2656,2656,2656,httpstcoOvIUt97HLA,1,2020-08-21,2020-08-29,91
2657,2657,2657,Coronavirus Naga,1,2020-08-21,2020-08-29,92
2658,2658,2658,Romney Mittens,1,2020-08-21,2020-08-29,93
2659,2659,2659,httpstcogMYqxtZM3,1,2020-08-21,2020-08-29,94
2660,2660,2660,Melinda Gates,1,2020-08-21,2020-08-29,95
2661,2661,2661,Scott Morrison,1,2020-08-21,2020-08-29,96
2662,2662,2662,DE,1,2020-08-21,2020-08-29,97
2663,2663,2663,South Auckland,1,2020-08-21,2020-08-29,98
2664,2664,2664,  Covid,1,2020-08-21,2020-08-29,99
2665,2665,2665,httpstcoyCiJ0YjEtN Willie Jackson,1,2020-08-21,2020-08-29,100
2666,2666,2666,httpstcokXK1OV3P35,1,2020-08-21,2020-08-29,101
2667,2667,2667,Covid19 httpstcoXdfqEbkP9v Hoskins,1,2020-08-21,2020-08-29,102
